"<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>"
"2026.05.21	12:35:00	5162.351	5162.851	5159.851	5160.851	2468	10578	1"
"2026.05.21	12:40:00	5160.851	5161.851	5159.851	5160.851	3199	13800	1"
"2026.05.21	12:45:00	5160.351	5161.351	5159.351	5159.851	2209	7400	1"
"2026.05.21	12:50:00	5159.851	5161.351	5158.851	5160.851	2464	10535	1"
"2026.05.21	12:55:00	5160.851	5160.851	5157.851	5158.851	3285	14243	1"
"2026.05.21	13:00:00	5158.851	5160.351	5157.851	5158.851	3548	14211	1"
"2026.05.21	13:05:00	5158.851	5160.351	5156.851	5158.351	2818	11182	1"
"2026.05.21	13:10:00	5158.851	5163.351	5158.351	5163.351	5401	22333	1"
"2026.05.21	13:15:00	5163.351	5166.851	5162.851	5166.351	5296	22221	1"
"2026.05.21	13:20:00	5165.851	5167.851	5165.351	5166.351	3441	13379	1"
"2026.05.21	13:25:00	5166.351	5166.851	5164.851	5165.851	2374	9704	1"
"2026.05.21	13:30:00	5166.351	5166.351	5163.351	5163.351	2347	7788	1"
"2026.05.21	13:35:00	5163.351	5164.851	5162.851	5163.851	1667	5935	1"
"2026.05.21	13:40:00	5163.351	5164.351	5162.851	5163.851	982	3780	1"
"2026.05.21	13:45:00	5163.351	5164.851	5162.851	5164.351	1588	6095	1"
"2026.05.21	13:50:00	5163.851	5165.851	5162.851	5163.851	2398	10818	1"
"2026.05.21	13:55:00	5163.851	5165.351	5162.851	5164.851	1265	4204	1"
"2026.05.21	14:00:00	5164.851	5165.351	5163.851	5165.351	984	4062	1"
"2026.05.21	14:05:00	5164.851	5166.351	5163.851	5164.851	1393	6127	1"
"2026.05.21	14:10:00	5165.351	5165.351	5156.851	5157.851	12461	43824	1"
"2026.05.21	14:15:00	5157.851	5158.851	5142.351	5143.351	22412	101268	1"
"2026.05.21	14:20:00	5143.851	5146.351	5137.851	5144.351	15223	55288	1"
"2026.05.21	14:25:00	5144.351	5145.851	5140.851	5142.351	7472	27775	1"
"2026.05.21	14:30:00	5142.351	5144.351	5140.351	5141.351	6355	21761	1"
"2026.05.21	14:35:00	5141.351	5142.851	5139.851	5141.851	3961	15047	1"
"2026.05.21	14:40:00	5141.351	5143.351	5140.851	5141.851	3768	13125	1"
"2026.05.21	14:45:00	5141.851	5144.351	5140.351	5140.351	4034	15111	1"
"2026.05.21	14:50:00	5140.351	5145.851	5139.851	5145.351	4789	18081	1"
"2026.05.21	14:55:00	5145.351	5146.851	5144.351	5146.351	5081	22905	1"
"2026.05.21	15:00:00	5146.351	5149.351	5144.351	5149.351	6587	30316	1"
"2026.05.21	15:05:00	5148.851	5149.851	5144.351	5144.851	5033	15712	1"
"2026.05.21	15:10:00	5144.851	5146.851	5143.351	5144.851	3736	13186	1"
"2026.05.21	15:15:00	5144.851	5146.851	5144.851	5145.851	2545	11728	1"
"2026.05.21	15:20:00	5145.851	5146.851	5144.351	5144.351	2326	6171	1"
"2026.05.21	15:25:00	5144.351	5146.851	5143.851	5145.351	2197	10124	1"
"2026.05.21	15:30:00	5144.851	5145.351	5143.351	5144.351	2908	10146	1"
"2026.05.21	15:35:00	5144.351	5145.851	5143.851	5144.851	1454	6388	1"
"2026.05.21	15:40:00	5144.851	5145.851	5143.351	5145.851	1744	7366	1"
"2026.05.21	15:45:00	5145.851	5153.351	5144.851	5153.351	9986	38753	1"
"2026.05.21	15:50:00	5152.851	5157.851	5148.851	5157.351	13378	48366	1"
"2026.05.21	15:55:00	5157.851	5159.851	5154.851	5155.351	9215	31559	1"
"2026.05.21	16:00:00	5155.351	5155.851	5151.351	5152.851	5212	20816	1"
"2026.05.21	16:05:00	5152.851	5155.851	5151.851	5152.351	3446	10686	1"
"2026.05.21	16:10:00	5152.851	5153.351	5151.351	5152.351	1743	6364	1"
"2026.05.21	16:15:00	5152.351	5152.351	5149.851	5150.351	2181	7006	1"
"2026.05.21	16:20:00	5150.351	5152.351	5149.851	5152.351	1980	6579	1"
"2026.05.21	16:25:00	5152.351	5152.851	5149.851	5150.851	2101	6606	1"
"2026.05.21	16:30:00	5150.851	5151.351	5149.351	5151.351	2340	8021	1"
"2026.05.21	16:35:00	5151.351	5151.851	5150.351	5150.851	932	4298	1"
"2026.05.21	16:40:00	5151.351	5153.351	5150.851	5152.851	2472	7160	1"
"2026.05.21	16:45:00	5153.351	5154.351	5152.351	5153.351	1594	4813	1"
"2026.05.21	16:50:00	5153.351	5157.851	5152.851	5155.851	3956	13494	1"
"2026.05.21	16:55:00	5156.351	5156.851	5152.851	5155.351	4141	15810	1"
"2026.05.21	17:00:00	5154.851	5155.851	5154.851	5155.351	2816	7726	1"
"2026.05.21	17:05:00	5155.351	5158.851	5154.851	5158.351	2597	11643	1"
"2026.05.21	17:10:00	5158.351	5158.851	5155.851	5155.851	1577	6970	1"
"2026.05.21	17:15:00	5156.351	5156.851	5155.351	5155.351	1003	4618	1"
"2026.05.21	17:20:00	5155.851	5155.851	5153.851	5155.351	1097	5212	1"
"2026.05.21	17:25:00	5155.351	5156.351	5154.851	5155.851	491	1947	1"
"2026.05.21	17:30:00	5156.351	5157.851	5155.851	5157.351	976	3608	1"
"2026.05.21	17:35:00	5157.351	5160.351	5156.851	5159.351	1893	10436	1"
"2026.05.21	17:40:00	5159.851	5160.851	5158.851	5159.351	940	3686	1"
"2026.05.21	17:45:00	5159.851	5160.851	5159.351	5160.351	581	2195	1"
"2026.05.21	17:50:00	5160.351	5161.351	5158.851	5159.851	1389	7748	1"
"2026.05.21	17:55:00	5159.851	5160.351	5158.351	5158.851	848	3904	1"
"2026.05.21	18:00:00	5158.851	5160.351	5157.851	5159.851	997	4589	1"
"2026.05.21	18:05:00	5159.851	5163.351	5159.851	5162.351	1487	5847	1"
"2026.05.21	18:10:00	5161.851	5162.851	5160.351	5161.851	612	1901	1"
"2026.05.21	18:15:00	5161.851	5163.851	5161.851	5163.351	960	4226	1"
"2026.05.21	18:20:00	5163.351	5163.851	5160.351	5160.851	605	3212	1"
"2026.05.21	18:25:00	5161.351	5161.851	5157.851	5161.351	1168	4574	1"
"2026.05.22	09:00:00	5167.793	5170.822	5165.735	5169.322	8206	25583	1"
"2026.05.22	09:05:00	5169.322	5172.822	5168.822	5168.822	5419	21495	1"
"2026.05.22	09:10:00	5168.822	5170.822	5158.822	5161.322	18125	65846	1"
"2026.05.22	09:15:00	5161.322	5161.822	5154.322	5156.322	14623	49025	1"
"2026.05.22	09:20:00	5156.322	5162.322	5156.322	5160.322	6491	18837	1"
"2026.05.22	09:25:00	5160.322	5165.322	5159.322	5162.322	6555	20817	1"
"2026.05.22	09:30:00	5162.822	5169.822	5161.822	5168.322	7468	25601	1"
"2026.05.22	09:35:00	5167.822	5173.322	5167.822	5172.322	5749	17596	1"
"2026.05.22	09:40:00	5172.322	5172.822	5166.822	5167.822	7364	25632	1"
"2026.05.22	09:45:00	5167.322	5168.322	5156.822	5157.822	10651	40971	1"
"2026.05.22	09:50:00	5158.322	5159.822	5156.822	5157.822	6450	20828	1"
"2026.05.22	09:55:00	5157.822	5157.822	5149.322	5150.822	12290	46347	1"
"2026.05.22	10:00:00	5150.822	5156.822	5149.822	5156.822	11017	39232	1"
"2026.05.22	10:05:00	5156.822	5161.822	5154.322	5154.822	13647	54143	1"
"2026.05.22	10:10:00	5154.822	5158.322	5151.822	5157.822	12379	40040	1"
"2026.05.22	10:15:00	5157.822	5160.322	5156.822	5157.822	8210	25600	1"
"2026.05.22	10:20:00	5157.822	5162.822	5157.322	5160.822	7670	26118	1"
"2026.05.22	10:25:00	5160.822	5163.322	5159.822	5160.822	6611	24532	1"
"2026.05.22	10:30:00	5160.822	5165.322	5159.322	5164.322	10410	36590	1"
"2026.05.22	10:35:00	5163.822	5165.822	5161.822	5163.822	6357	20886	1"
"2026.05.22	10:40:00	5163.322	5165.822	5158.822	5164.822	12724	44992	1"
"2026.05.22	10:45:00	5165.322	5168.822	5161.822	5168.322	8572	28687	1"
"2026.05.22	10:50:00	5167.822	5169.822	5161.322	5161.822	9942	36005	1"
"2026.05.22	10:55:00	5162.322	5163.822	5156.322	5160.322	8616	38648	1"
"2026.05.22	11:00:00	5160.322	5168.822	5160.322	5168.822	9633	38667	1"
"2026.05.22	11:05:00	5168.322	5169.822	5167.322	5167.822	6891	22208	1"
"2026.05.22	11:10:00	5167.822	5175.322	5165.822	5175.322	8991	35136	1"
"2026.05.22	11:15:00	5175.322	5175.822	5172.322	5173.822	5435	21833	1"
"2026.05.22	11:20:00	5174.322	5174.822	5169.822	5171.822	6238	23927	1"
"2026.05.22	11:25:00	5171.822	5173.822	5168.822	5170.822	4968	19372	1"
"2026.05.22	11:30:00	5170.822	5172.822	5165.822	5168.322	6872	29938	1"
"2026.05.22	11:35:00	5168.322	5169.822	5166.822	5167.822	4424	20997	1"
"2026.05.22	11:40:00	5167.822	5174.822	5165.822	5174.322	7052	44451	1"
"2026.05.22	11:45:00	5174.322	5174.822	5171.822	5174.822	4259	25518	1"
"2026.05.22	11:50:00	5174.322	5178.322	5173.822	5177.822	5428	20452	1"
"2026.05.22	11:55:00	5177.822	5180.322	5176.322	5179.322	6421	27937	1"
"2026.05.22	12:00:00	5179.822	5181.822	5174.822	5175.322	10828	44803	1"
"2026.05.22	12:05:00	5175.322	5175.822	5171.322	5174.322	6624	30198	1"
"2026.05.22	12:10:00	5173.822	5178.822	5173.822	5177.322	5012	21437	1"
"2026.05.22	12:15:00	5177.322	5178.822	5176.822	5178.322	2078	7587	1"
"2026.05.22	12:20:00	5178.822	5180.322	5176.822	5178.322	3416	14484	1"
"2026.05.22	12:25:00	5178.822	5179.322	5175.322	5175.822	3197	13042	1"
"2026.05.22	12:30:00	5175.822	5178.322	5175.322	5177.822	2163	7514	1"
"2026.05.22	12:35:00	5177.822	5178.822	5175.322	5177.322	2548	7801	1"
"2026.05.22	12:40:00	5177.322	5177.822	5174.322	5175.322	2204	6381	1"
"2026.05.22	12:45:00	5174.822	5177.822	5173.322	5176.322	3557	14550	1"
"2026.05.22	12:50:00	5176.322	5176.322	5172.822	5174.322	1830	6101	1"
"2026.05.22	12:55:00	5173.822	5178.822	5173.322	5176.822	4496	22716	1"
"2026.05.22	13:00:00	5176.822	5177.822	5174.822	5176.822	4099	13384	1"
"2026.05.22	13:05:00	5176.822	5183.822	5176.822	5182.322	5693	25670	1"
"2026.05.22	13:10:00	5182.322	5182.322	5177.322	5178.322	5324	25655	1"
"2026.05.22	13:15:00	5178.822	5180.322	5177.322	5179.822	2913	10606	1"
"2026.05.22	13:20:00	5179.822	5184.322	5177.822	5182.822	4411	17711	1"
"2026.05.22	13:25:00	5182.822	5183.822	5177.322	5177.322	4025	13987	1"
"2026.05.22	13:30:00	5177.822	5179.822	5175.322	5179.322	3664	11760	1"
"2026.05.22	13:35:00	5179.322	5180.322	5177.822	5177.822	1653	5255	1"
"2026.05.22	13:40:00	5177.822	5178.822	5175.822	5178.322	2545	9332	1"
"2026.05.22	13:45:00	5178.822	5178.822	5174.322	5175.322	3006	12991	1"
"2026.05.22	13:50:00	5175.322	5176.822	5174.322	5174.822	1510	5325	1"
"2026.05.22	13:55:00	5175.322	5177.322	5173.822	5173.822	2297	9586	1"
"2026.05.22	14:00:00	5173.822	5176.322	5173.822	5174.822	2556	12113	1"
"2026.05.22	14:05:00	5174.822	5175.322	5172.322	5172.822	3555	16190	1"
"2026.05.22	14:10:00	5172.822	5173.322	5170.822	5171.822	3023	12051	1"
"2026.05.22	14:15:00	5171.822	5172.322	5168.822	5171.822	4287	14760	1"
"2026.05.22	14:20:00	5171.822	5172.822	5169.822	5169.822	3370	11863	1"
"2026.05.22	14:25:00	5170.322	5170.822	5164.822	5166.322	10464	35370	1"
"2026.05.22	14:30:00	5166.322	5170.322	5164.822	5170.322	7405	26494	1"
"2026.05.22	14:35:00	5170.322	5170.822	5167.822	5168.322	2125	11234	1"
"2026.05.22	14:40:00	5168.322	5171.322	5167.322	5169.322	2884	11725	1"
"2026.05.22	14:45:00	5169.322	5171.322	5169.322	5171.322	1605	6802	1"
"2026.05.22	14:50:00	5170.822	5172.322	5168.322	5169.822	3128	12264	1"
"2026.05.22	14:55:00	5169.822	5172.822	5169.322	5171.322	2161	9504	1"
"2026.05.22	15:00:00	5171.322	5173.322	5169.322	5171.322	3604	15880	1"
"2026.05.22	15:05:00	5171.322	5172.822	5170.322	5172.822	1813	7465	1"
"2026.05.22	15:10:00	5172.822	5174.822	5172.322	5172.822	2431	9338	1"
"2026.05.22	15:15:00	5172.822	5173.322	5169.822	5171.822	2661	9937	1"
"2026.05.22	15:20:00	5171.322	5172.822	5170.322	5171.322	1476	5483	1"
"2026.05.22	15:25:00	5171.322	5173.822	5171.322	5172.822	1827	7713	1"
"2026.05.22	15:30:00	5172.822	5175.322	5172.822	5173.822	1853	9837	1"
"2026.05.22	15:35:00	5173.822	5174.822	5169.822	5172.322	3185	12361	1"
"2026.05.22	15:40:00	5172.822	5172.822	5170.322	5171.822	1238	4688	1"
"2026.05.22	15:45:00	5172.322	5173.322	5171.822	5172.822	1026	3594	1"
"2026.05.22	15:50:00	5172.322	5172.822	5171.822	5172.322	1626	7842	1"
"2026.05.22	15:55:00	5172.822	5173.822	5171.822	5173.322	1812	7023	1"
"2026.05.22	16:00:00	5173.322	5176.322	5172.322	5175.822	4867	14178	1"
"2026.05.22	16:05:00	5175.322	5179.322	5174.822	5177.822	4235	19114	1"
"2026.05.22	16:10:00	5177.322	5178.322	5174.322	5175.822	2880	13370	1"
"2026.05.22	16:15:00	5175.822	5175.822	5172.822	5173.322	2400	7829	1"
"2026.05.22	16:20:00	5173.322	5175.322	5172.822	5173.822	1263	5336	1"
"2026.05.22	16:25:00	5173.822	5176.322	5173.822	5176.322	1368	5208	1"
"2026.05.22	16:30:00	5175.822	5177.822	5175.322	5177.322	2992	10970	1"
"2026.05.22	16:35:00	5177.322	5177.822	5175.822	5177.822	1595	8159	1"
"2026.05.22	16:40:00	5177.822	5178.822	5176.822	5177.322	2723	9017	1"
"2026.05.22	16:45:00	5177.822	5178.322	5176.822	5177.322	1908	5895	1"
"2026.05.22	16:50:00	5177.322	5180.322	5177.322	5179.322	2818	9179	1"
"2026.05.22	16:55:00	5179.822	5181.322	5178.322	5180.822	2576	11257	1"
"2026.05.22	17:00:00	5180.822	5180.822	5175.822	5176.322	3942	18429	1"
"2026.05.22	17:05:00	5176.822	5179.322	5176.822	5179.322	1506	4668	1"
"2026.05.22	17:10:00	5178.822	5179.322	5174.822	5175.322	2502	9733	1"
"2026.05.22	17:15:00	5175.322	5175.822	5173.322	5174.322	1751	7032	1"
"2026.05.22	17:20:00	5174.322	5176.322	5173.822	5175.322	889	4645	1"
"2026.05.22	17:25:00	5175.322	5176.322	5174.322	5175.822	663	3004	1"
"2026.05.22	17:30:00	5176.322	5178.322	5175.822	5177.322	1765	6503	1"
"2026.05.22	17:35:00	5177.322	5181.822	5176.822	5181.322	1678	8259	1"
"2026.05.22	17:40:00	5181.822	5184.322	5181.322	5184.322	1633	8195	1"
"2026.05.22	17:45:00	5184.322	5184.322	5182.322	5182.322	1145	4138	1"
"2026.05.22	17:50:00	5182.822	5189.822	5182.322	5186.322	3110	11067	1"
"2026.05.22	17:55:00	5185.822	5189.822	5185.822	5189.322	1371	4809	1"
"2026.05.22	18:00:00	5189.322	5189.822	5186.822	5189.322	871	3831	1"
"2026.05.22	18:05:00	5188.822	5191.822	5187.322	5190.822	1181	4778	1"
"2026.05.22	18:10:00	5190.322	5193.322	5189.822	5190.322	1102	6023	1"
"2026.05.22	18:15:00	5190.822	5192.822	5189.822	5191.822	851	3670	1"
"2026.05.22	18:20:00	5191.822	5195.822	5190.822	5195.822	1056	6400	1"
"2026.05.22	18:25:00	5195.822	5197.822	5194.322	5197.322	926	5239	1"
"2026.05.25	09:00:00	5168.307	5168.307	5149.633	5150.633	16816	71467	1"
"2026.05.25	09:05:00	5150.133	5155.633	5147.133	5155.633	10088	36940	1"
"2026.05.25	09:10:00	5155.133	5156.133	5150.133	5155.133	6205	21221	1"
"2026.05.25	09:15:00	5155.633	5157.633	5153.633	5157.133	6621	23611	1"
"2026.05.25	09:20:00	5157.133	5159.633	5152.133	5154.633	9864	35687	1"
"2026.05.25	09:25:00	5154.133	5154.633	5148.133	5148.133	6728	29123	1"
"2026.05.25	09:30:00	5148.133	5151.133	5147.633	5150.633	6122	24478	1"
"2026.05.25	09:35:00	5151.133	5151.133	5147.633	5147.633	3960	13519	1"
"2026.05.25	09:40:00	5147.633	5149.633	5146.633	5148.133	3878	15073	1"
"2026.05.25	09:45:00	5148.133	5149.133	5145.633	5147.633	5138	19700	1"
"2026.05.25	09:50:00	5148.133	5155.133	5147.133	5151.133	10799	40511	1"
"2026.05.25	09:55:00	5150.633	5157.133	5150.133	5155.633	6645	24741	1"
"2026.05.25	10:00:00	5156.133	5157.633	5152.633	5156.633	9151	57089	1"
"2026.05.25	10:05:00	5156.633	5159.133	5153.633	5156.633	5857	26061	1"
"2026.05.25	10:10:00	5156.633	5158.133	5155.633	5157.633	2749	10347	1"
"2026.05.25	10:15:00	5158.133	5158.633	5156.633	5157.133	2095	8770	1"
"2026.05.25	10:20:00	5157.133	5159.633	5156.133	5159.633	3226	11845	1"
"2026.05.25	10:25:00	5159.133	5162.633	5158.633	5160.633	5039	20201	1"
"2026.05.25	10:30:00	5161.133	5162.133	5157.633	5159.633	4824	22949	1"
"2026.05.25	10:35:00	5159.633	5160.133	5155.633	5157.133	4456	15702	1"
"2026.05.25	10:40:00	5157.633	5158.633	5155.633	5158.133	2779	12390	1"
"2026.05.25	10:45:00	5158.133	5165.633	5158.133	5163.133	8068	30157	1"
"2026.05.25	10:50:00	5163.633	5165.133	5160.633	5161.133	4287	16278	1"
"2026.05.25	10:55:00	5161.633	5164.133	5160.133	5163.633	3399	18352	1"
"2026.05.25	11:00:00	5163.133	5165.133	5161.633	5164.133	4466	29906	1"
"2026.05.25	11:05:00	5163.633	5166.633	5163.133	5164.133	4555	27643	1"
"2026.05.25	11:10:00	5164.133	5165.133	5163.133	5164.133	1667	5849	1"
"2026.05.25	11:15:00	5164.133	5165.633	5162.133	5163.133	2277	11511	1"
"2026.05.25	11:20:00	5163.133	5164.633	5162.133	5162.633	2359	14373	1"
"2026.05.25	11:25:00	5163.133	5165.633	5162.633	5163.633	1805	9562	1"
"2026.05.25	11:30:00	5163.133	5165.133	5162.633	5163.633	1758	8527	1"
"2026.05.25	11:35:00	5163.633	5165.133	5162.633	5164.133	1548	6480	1"
"2026.05.25	11:40:00	5164.133	5164.633	5161.633	5161.633	2447	8535	1"
"2026.05.25	11:45:00	5161.633	5162.633	5159.633	5161.633	3760	13631	1"
"2026.05.25	11:50:00	5161.633	5164.133	5160.633	5164.133	2553	9162	1"
"2026.05.25	11:55:00	5164.133	5164.633	5161.133	5162.133	3079	13192	1"
"2026.05.25	12:00:00	5162.633	5163.133	5161.133	5161.133	2258	18089	1"
"2026.05.25	12:05:00	5161.133	5162.633	5160.633	5161.133	2182	16917	1"
"2026.05.25	12:10:00	5161.133	5161.133	5155.633	5157.633	8532	32867	1"
"2026.05.25	12:15:00	5157.633	5159.633	5157.133	5157.133	1597	7664	1"
"2026.05.25	12:20:00	5157.133	5159.133	5156.633	5159.133	2134	11096	1"
"2026.05.25	12:25:00	5159.133	5160.133	5158.633	5160.133	1677	5847	1"
"2026.05.25	12:30:00	5160.133	5160.633	5157.633	5158.133	1547	5970	1"
"2026.05.25	12:35:00	5158.133	5158.133	5156.633	5157.633	1192	4094	1"
"2026.05.25	12:40:00	5157.633	5158.133	5157.133	5157.633	633	2411	1"
"2026.05.25	12:45:00	5157.633	5158.133	5155.133	5156.133	2516	9821	1"
"2026.05.25	12:50:00	5156.133	5156.633	5154.633	5155.133	1855	5953	1"
"2026.05.25	12:55:00	5155.133	5159.133	5154.633	5158.133	3415	12426	1"
"2026.05.25	13:00:00	5158.133	5159.133	5157.633	5159.133	2369	24868	1"
"2026.05.25	13:05:00	5158.633	5161.633	5158.133	5161.633	3028	16911	1"
"2026.05.25	13:10:00	5161.633	5162.133	5160.133	5160.133	1873	7301	1"
"2026.05.25	13:15:00	5160.133	5161.133	5160.133	5161.133	794	3494	1"
"2026.05.25	13:20:00	5161.133	5161.633	5160.133	5160.633	632	2351	1"
"2026.05.25	13:25:00	5160.633	5162.133	5160.633	5161.133	785	3768	1"
"2026.05.25	13:30:00	5161.633	5165.633	5161.133	5163.133	3612	17781	1"
"2026.05.25	13:35:00	5163.633	5164.133	5161.133	5162.133	1479	6331	1"
"2026.05.25	13:40:00	5162.133	5162.633	5160.633	5162.633	1712	6949	1"
"2026.05.25	13:45:00	5162.633	5163.133	5161.133	5161.633	873	4265	1"
"2026.05.25	13:50:00	5161.633	5162.133	5159.633	5161.133	1937	10837	1"
"2026.05.25	13:55:00	5160.633	5161.633	5159.633	5161.633	1067	5448	1"
"2026.05.25	14:00:00	5161.133	5162.133	5158.133	5158.133	2167	13932	1"
"2026.05.25	14:05:00	5158.133	5159.633	5157.633	5158.633	1615	9136	1"
"2026.05.25	14:10:00	5158.633	5158.633	5155.633	5155.633	1908	10843	1"
"2026.05.25	14:15:00	5155.633	5158.633	5155.633	5157.633	1927	10187	1"
"2026.05.25	14:20:00	5158.133	5158.133	5156.633	5157.133	579	2902	1"
"2026.05.25	14:25:00	5157.133	5158.633	5157.133	5157.133	888	4051	1"
"2026.05.25	14:30:00	5157.133	5159.133	5157.133	5158.133	1197	6192	1"
"2026.05.25	14:35:00	5158.633	5158.633	5157.133	5158.133	516	2291	1"
"2026.05.25	14:40:00	5157.633	5159.633	5157.133	5159.133	1072	5073	1"
"2026.05.25	14:45:00	5159.633	5160.133	5159.133	5160.133	1107	6113	1"
"2026.05.25	14:50:00	5160.133	5161.133	5159.633	5159.633	1159	7819	1"
"2026.05.25	14:55:00	5159.633	5162.133	5159.633	5161.633	1675	11932	1"
"2026.05.25	15:00:00	5161.633	5167.633	5161.633	5167.133	5053	28993	1"
"2026.05.25	15:05:00	5167.133	5167.633	5164.633	5165.633	2372	11260	1"
"2026.05.25	15:10:00	5165.133	5166.633	5165.133	5166.133	1146	6548	1"
"2026.05.25	15:15:00	5166.633	5168.633	5165.633	5166.633	2482	11370	1"
"2026.05.25	15:20:00	5166.633	5167.633	5165.633	5167.633	1459	7399	1"
"2026.05.25	15:25:00	5167.133	5169.133	5167.133	5168.633	1956	11877	1"
"2026.05.25	15:30:00	5168.633	5171.133	5168.133	5169.633	3275	13914	1"
"2026.05.25	15:35:00	5169.633	5170.633	5169.133	5169.633	1047	4862	1"
"2026.05.25	15:40:00	5170.133	5170.633	5169.133	5170.133	1912	9319	1"
"2026.05.25	15:45:00	5169.633	5171.633	5168.633	5169.133	2654	12580	1"
"2026.05.25	15:50:00	5169.133	5169.633	5166.133	5166.633	3188	14476	1"
"2026.05.25	15:55:00	5167.133	5167.633	5166.133	5167.133	1199	6435	1"
"2026.05.25	16:00:00	5167.133	5170.633	5166.633	5170.133	2177	11167	1"
"2026.05.25	16:05:00	5169.633	5170.633	5169.133	5169.133	1064	5030	1"
"2026.05.25	16:10:00	5169.633	5170.633	5168.633	5170.133	1073	5707	1"
"2026.05.25	16:15:00	5170.133	5170.633	5167.633	5168.133	1683	8922	1"
"2026.05.25	16:20:00	5168.133	5169.633	5167.633	5168.633	1341	6264	1"
"2026.05.25	16:25:00	5168.633	5169.133	5167.133	5168.133	665	2732	1"
"2026.05.25	16:30:00	5168.133	5170.633	5167.633	5170.633	1358	6205	1"
"2026.05.25	16:35:00	5170.633	5173.133	5169.633	5172.133	3421	16122	1"
"2026.05.25	16:40:00	5172.133	5172.633	5171.133	5172.133	910	4682	1"
"2026.05.25	16:45:00	5171.633	5172.133	5170.633	5172.133	1226	6064	1"
"2026.05.25	16:50:00	5172.133	5172.633	5171.633	5172.133	629	2331	1"
"2026.05.25	16:55:00	5172.133	5172.633	5171.133	5171.133	701	1975	1"
"2026.05.25	17:00:00	5171.133	5171.633	5168.633	5170.133	2644	12182	1"
"2026.05.25	17:05:00	5169.633	5170.633	5169.633	5170.133	979	4529	1"
"2026.05.25	17:10:00	5170.133	5170.633	5169.633	5170.633	840	4791	1"
"2026.05.25	17:15:00	5170.133	5171.633	5170.133	5171.633	783	4157	1"
"2026.05.25	17:20:00	5171.633	5172.633	5171.133	5171.633	690	2593	1"
"2026.05.25	17:25:00	5171.633	5172.133	5170.633	5171.133	345	4813	1"
"2026.05.25	17:30:00	5170.633	5171.133	5167.633	5168.133	1519	6418	1"
"2026.05.25	17:35:00	5168.633	5170.633	5167.633	5168.133	1168	8155	1"
"2026.05.25	17:40:00	5167.633	5168.633	5167.133	5168.133	797	5178	1"
"2026.05.25	17:45:00	5167.633	5168.633	5167.133	5168.133	761	3008	1"
"2026.05.25	17:50:00	5168.633	5169.133	5167.633	5168.633	348	898	1"
"2026.05.25	17:55:00	5168.633	5169.633	5168.133	5168.633	533	2180	1"
"2026.05.25	18:00:00	5168.633	5169.633	5168.633	5169.133	403	1403	1"
"2026.05.25	18:05:00	5169.133	5171.633	5167.133	5169.133	1281	7832	1"
"2026.05.25	18:10:00	5169.133	5169.633	5164.133	5165.133	1264	7781	1"
"2026.05.25	18:15:00	5164.633	5165.133	5162.633	5163.133	858	3847	1"
"2026.05.25	18:20:00	5163.633	5164.133	5162.133	5162.633	714	2857	1"
"2026.05.25	18:25:00	5162.633	5164.133	5160.133	5162.133	1035	5185	1"
"2026.05.26	09:00:00	5172.938	5177.953	5170.953	5172.453	12502	47815	1"
"2026.05.26	09:05:00	5172.453	5173.453	5169.953	5171.453	7739	27126	1"
"2026.05.26	09:10:00	5171.453	5172.953	5168.953	5170.453	4852	17515	1"
"2026.05.26	09:15:00	5170.453	5171.453	5167.953	5167.953	4924	17503	1"
"2026.05.26	09:20:00	5168.453	5169.953	5164.453	5166.953	10882	49097	1"
"2026.05.26	09:25:00	5166.453	5166.953	5164.453	5166.453	3652	12049	1"
"2026.05.26	09:30:00	5166.453	5169.453	5165.953	5167.953	4874	19521	1"
"2026.05.26	09:35:00	5167.953	5168.953	5166.453	5167.453	3692	14860	1"
"2026.05.26	09:40:00	5166.953	5167.453	5161.953	5163.953	7876	29126	1"
"2026.05.26	09:45:00	5163.453	5164.953	5160.953	5161.953	5246	22331	1"
"2026.05.26	09:50:00	5161.453	5164.953	5160.953	5164.453	5168	20748	1"
"2026.05.26	09:55:00	5164.453	5165.953	5153.953	5153.953	14731	65277	1"
"2026.05.26	10:00:00	5154.453	5161.953	5153.953	5158.953	10766	49679	1"
"2026.05.26	10:05:00	5158.453	5162.953	5158.453	5162.453	9445	45776	1"
