trade_id,side,entry_datetime,entry_price,entry_reason,exit_datetime,exit_price,quantity,stop_price_inicial,target_price_inicial,exit_reason,gross_pnl,costs,net_pnl,duration,equity_after_trade,MAE,MFE
70,SHORT,2026-05-27 10:35:00-03:00,5197.0,ORB_NY,2026-05-27 11:00:00-03:00,5207.0,1.0,5206.5,,STOP_LOSS,-100.0,2.0,-102.0,0 days 00:25:00,9655.0,142.86000000000058,0.0
71,LONG,2026-05-28 10:35:00-03:00,5208.0,ORB_NY,2026-05-28 11:10:00-03:00,5202.5,1.0,5203.0,,STOP_LOSS,-55.0,2.0,-57.0,0 days 00:35:00,9598.0,223.42999999999847,61.57000000000153
72,LONG,2026-05-29 10:35:00-03:00,5198.5,ORB_NY,2026-05-29 14:05:00-03:00,5192.0,1.0,5192.5,,STOP_LOSS,-65.0,2.0,-67.0,0 days 03:30:00,9531.0,72.61000000000422,177.38999999999578
73,LONG,2026-06-01 10:35:00-03:00,5184.5,ORB_NY,2026-06-01 10:35:00-03:00,5180.0,1.0,5180.5,,STOP_LOSS_ENTRY_BAR,-45.0,2.0,-47.0,0 days 00:00:00,9484.0,53.3600000000024,0.0
74,SHORT,2026-06-02 10:35:00-03:00,5159.5,ORB_NY,2026-06-02 14:25:00-03:00,5165.5,1.0,5165.0,,STOP_LOSS,-60.0,2.0,-62.0,0 days 03:50:00,9422.0,58.85000000000218,141.14999999999782
75,LONG,2026-06-03 10:35:00-03:00,5191.0,ORB_NY,2026-06-03 10:35:00-03:00,5187.5,1.0,5188.0,,STOP_LOSS_ENTRY_BAR,-35.0,2.0,-37.0,0 days 00:00:00,9385.0,37.01000000000022,0.0
76,SHORT,2026-06-05 10:35:00-03:00,5254.0,ORB_NY,2026-06-05 10:40:00-03:00,5260.5,1.0,5260.0,,STOP_LOSS,-65.0,2.0,-67.0,0 days 00:05:00,9318.0,85.81000000000131,0.0
77,LONG,2026-06-09 10:35:00-03:00,5302.5,ORB_NY,2026-06-09 10:45:00-03:00,5298.0,1.0,5298.5,,STOP_LOSS,-45.0,2.0,-47.0,0 days 00:10:00,9271.0,76.77999999999884,108.22000000000116
78,SHORT,2026-06-10 10:35:00-03:00,5314.5,ORB_NY,2026-06-10 11:40:00-03:00,5318.5,1.0,5318.0,,STOP_LOSS,-40.0,2.0,-42.0,0 days 01:05:00,9229.0,43.3600000000024,186.6399999999976
79,SHORT,2026-06-11 10:35:00-03:00,5290.0,ORB_NY,2026-06-11 10:35:00-03:00,5293.5,1.0,5293.0,,STOP_LOSS_ENTRY_BAR,-35.0,2.0,-37.0,0 days 00:00:00,9192.0,63.75,0.0
